Open,High,Low,Close,Adj_close,Volume,Date,Stock_name
85.089996,90.419998,84.449997,90.260002,90.142174,216800.0,2022-03-17T00:00:00,AEIS
90.389999,91.68,88.160004,90.57,90.451767,467200.0,2022-03-18T00:00:00,AEIS
89.800003,90.550003,87.68,88.790001,88.674088,131800.0,2022-03-21T00:00:00,AEIS
89.419998,90.160004,88.290001,89.199997,89.083549,122000.0,2022-03-22T00:00:00,AEIS
88.089996,88.279999,86.080002,86.629997,86.516907,128300.0,2022-03-23T00:00:00,AEIS
87.029999,90.269997,86.269997,90.220001,90.102226,142700.0,2022-03-24T00:00:00,AEIS
90.809998,90.849998,88.160004,89.809998,89.692757,127400.0,2022-03-25T00:00:00,AEIS
88.860001,89.760002,87.300003,88.699997,88.584206,126200.0,2022-03-28T00:00:00,AEIS
90.300003,92.209999,90.059998,91.639999,91.52037,270900.0,2022-03-29T00:00:00,AEIS
91.459999,91.459999,86.949997,87.230003,87.116127,130500.0,2022-03-30T00:00:00,AEIS
87.639999,88.510002,85.879997,86.080002,85.967628,204200.0,2022-03-31T00:00:00,AEIS
86.449997,87.339996,84.07,84.93,84.81913,204600.0,2022-04-01T00:00:00,AEIS
85.690002,86.919998,85.0,86.330002,86.2173,229600.0,2022-04-04T00:00:00,AEIS
86.709999,86.709999,82.559998,83.059998,82.951569,167800.0,2022-04-05T00:00:00,AEIS
81.809998,82.059998,80.0,80.489998,80.384918,236100.0,2022-04-06T00:00:00,AEIS
80.779999,82.230003,79.639999,81.089996,80.984138,286000.0,2022-04-07T00:00:00,AEIS
80.800003,80.82,77.120003,77.230003,77.129181,216000.0,2022-04-08T00:00:00,AEIS
75.790001,77.57,75.019997,75.519997,75.42141,234200.0,2022-04-11T00:00:00,AEIS
77.260002,78.550003,75.870003,76.040001,75.940735,219200.0,2022-04-12T00:00:00,AEIS
76.589996,77.43,75.660004,75.699997,75.601173,161500.0,2022-04-13T00:00:00,AEIS
75.870003,76.239998,73.870003,73.980003,73.883423,124500.0,2022-04-14T00:00:00,AEIS
73.260002,75.809998,73.260002,75.699997,75.601173,149400.0,2022-04-18T00:00:00,AEIS
75.839996,78.300003,75.839996,77.949997,77.848236,161700.0,2022-04-19T00:00:00,AEIS
79.410004,81.129997,79.410004,80.0,79.895561,200800.0,2022-04-20T00:00:00,AEIS
81.099998,81.75,79.07,79.599998,79.496086,234200.0,2022-04-21T00:00:00,AEIS
79.160004,79.220001,76.580002,77.110001,77.009338,157600.0,2022-04-22T00:00:00,AEIS
76.790001,78.800003,76.260002,78.629997,78.527351,198700.0,2022-04-25T00:00:00,AEIS
77.980003,78.449997,76.419998,76.470001,76.370171,243900.0,2022-04-26T00:00:00,AEIS
75.839996,77.089996,73.330002,73.839996,73.743599,177400.0,2022-04-27T00:00:00,AEIS
74.790001,78.419998,73.889999,77.559998,77.458748,169400.0,2022-04-28T00:00:00,AEIS
76.68,79.459999,76.050003,76.519997,76.420105,198900.0,2022-04-29T00:00:00,AEIS
76.239998,77.910004,75.040001,77.82,77.718407,157500.0,2022-05-02T00:00:00,AEIS
77.529999,79.019997,77.190002,78.730003,78.627228,151300.0,2022-05-03T00:00:00,AEIS
79.389999,83.949997,78.620003,83.440002,83.331078,303100.0,2022-05-04T00:00:00,AEIS
81.489998,82.0,76.68,79.690002,79.585968,269300.0,2022-05-05T00:00:00,AEIS
78.919998,80.139999,76.639999,78.68,78.577286,181200.0,2022-05-06T00:00:00,AEIS
76.769997,77.779999,74.540001,75.309998,75.211685,199100.0,2022-05-09T00:00:00,AEIS
76.370003,77.099998,72.220001,75.769997,75.671082,255300.0,2022-05-10T00:00:00,AEIS
75.620003,77.940002,73.989998,74.260002,74.163055,155900.0,2022-05-11T00:00:00,AEIS
73.660004,76.230003,73.019997,75.910004,75.810905,165900.0,2022-05-12T00:00:00,AEIS
77.410004,80.099998,77.019997,79.519997,79.416183,174400.0,2022-05-13T00:00:00,AEIS
78.410004,79.129997,77.260002,77.379997,77.278984,145100.0,2022-05-16T00:00:00,AEIS
79.239998,81.300003,78.800003,80.879997,80.774414,154300.0,2022-05-17T00:00:00,AEIS
79.029999,81.080002,76.989998,77.400002,77.298958,307600.0,2022-05-18T00:00:00,AEIS
76.940002,79.190002,76.230003,76.599998,76.5,293300.0,2022-05-19T00:00:00,AEIS
77.93,77.93,72.889999,75.470001,75.470001,304200.0,2022-05-20T00:00:00,AEIS
76.139999,76.720001,74.610001,75.860001,75.860001,269100.0,2022-05-23T00:00:00,AEIS
75.050003,76.349998,72.669998,74.650002,74.650002,224200.0,2022-05-24T00:00:00,AEIS
74.199997,76.800003,74.199997,76.300003,76.300003,121400.0,2022-05-25T00:00:00,AEIS
76.260002,79.32,76.260002,79.099998,79.099998,120800.0,2022-05-26T00:00:00,AEIS
79.860001,82.32,79.790001,82.220001,82.220001,140200.0,2022-05-27T00:00:00,AEIS
81.660004,82.080002,79.970001,81.459999,81.459999,196600.0,2022-05-31T00:00:00,AEIS
81.93,82.32,78.959999,79.839996,79.839996,108600.0,2022-06-01T00:00:00,AEIS
79.839996,82.389999,79.25,82.389999,82.389999,170600.0,2022-06-02T00:00:00,AEIS
81.400002,81.709999,80.040001,80.769997,80.769997,95300.0,2022-06-03T00:00:00,AEIS
82.110001,82.559998,81.220001,82.220001,82.220001,146200.0,2022-06-06T00:00:00,AEIS
81.32,82.620003,80.68,82.220001,82.220001,120800.0,2022-06-07T00:00:00,AEIS
82.220001,82.220001,79.550003,80.010002,80.010002,98700.0,2022-06-08T00:00:00,AEIS
79.300003,80.650002,78.779999,79.639999,79.639999,189600.0,2022-06-09T00:00:00,AEIS
78.660004,79.150002,77.089996,77.269997,77.269997,103300.0,2022-06-10T00:00:00,AEIS
74.849998,75.489998,72.809998,73.93,73.93,198700.0,2022-06-13T00:00:00,AEIS
74.510002,76.830002,73.540001,74.139999,74.139999,149600.0,2022-06-14T00:00:00,AEIS
74.900002,75.660004,73.620003,74.269997,74.269997,195800.0,2022-06-15T00:00:00,AEIS
72.239998,73.360001,68.650002,69.330002,69.330002,214100.0,2022-06-16T00:00:00,AEIS
69.910004,71.279999,69.830002,70.190002,70.190002,379500.0,2022-06-17T00:00:00,AEIS
71.75,74.550003,70.610001,72.269997,72.269997,138600.0,2022-06-21T00:00:00,AEIS
70.889999,72.349998,70.339996,71.870003,71.870003,167200.0,2022-06-22T00:00:00,AEIS
71.75,72.720001,70.779999,72.209999,72.209999,185000.0,2022-06-23T00:00:00,AEIS
73.440002,75.370003,73.25,73.940002,73.940002,548000.0,2022-06-24T00:00:00,AEIS
74.709999,75.360001,73.379997,75.010002,75.010002,215700.0,2022-06-27T00:00:00,AEIS
75.440002,75.989998,73.309998,73.339996,73.339996,151300.0,2022-06-28T00:00:00,AEIS
73.25,73.769997,70.879997,72.629997,72.629997,157300.0,2022-06-29T00:00:00,AEIS
71.650002,74.559998,69.849998,72.980003,72.980003,233600.0,2022-06-30T00:00:00,AEIS
72.449997,72.449997,68.559998,69.349998,69.349998,253200.0,2022-07-01T00:00:00,AEIS
67.790001,73.150002,67.550003,73.120003,73.120003,336000.0,2022-07-05T00:00:00,AEIS
73.260002,74.230003,71.879997,73.629997,73.629997,220600.0,2022-07-06T00:00:00,AEIS
74.529999,75.559998,73.690002,75.019997,75.019997,122000.0,2022-07-07T00:00:00,AEIS
